,0,1,2,3,4,5,6,user_id,avg_rating
0,-0.8071164410432985,-0.5175144503477984,0.495628376400166,0.08436667192434555,-0.022089614677776568,-0.09403330059467335,-0.07089742467050233,1,3.6814814814814816
1,-0.1651676531136681,-0.13328862372333894,-0.5377543884694769,0.5575586039429565,-0.3683687822230711,0.04200531373428166,-0.024336787312644992,2,3.8
2,0.6109889415549158,-0.48985385204691906,0.7722017708750087,0.34110428737940524,0.24804398797090696,-0.036724596979088246,0.1644246854748645,3,3.0
3,0.4277418025313928,-0.17496766480651105,0.6514978839703065,0.5292807314641238,0.7106266465468098,0.440348423992874,0.21778408218182496,4,4.357142857142857
4,0.2107888055247337,0.450353313622184,-0.18868707096763704,0.19645807769946727,0.05313269374511914,0.22977939010234624,0.1333628826521638,5,2.956043956043956
5,-0.5733971196051134,-0.17987503293153106,-0.3528617950367132,-0.1756175371908755,-0.16526731933490796,0.154618830089791,0.11445794926610689,6,3.581818181818182
6,-1.0420551571219037,0.10549527541348716,0.3299288911518401,0.031958566103772894,0.07520924146133492,-0.1892597870106661,-0.021138770764150834,7,3.892018779342723
7,0.603053032080282,-0.018050263663155194,0.10207000301972935,-0.4825551734551845,0.46039355350812483,0.48645714190699063,-0.6342085121345046,8,3.6
8,0.9299104731327712,0.11792345225524441,-0.22323036473342475,-0.20061534168344689,0.6447971574266931,-0.4586946898769147,0.18973307900623343,9,4.166666666666667
9,-1.0138406414150856,-0.3601498169360371,0.024157058675710916,0.4189267708858559,0.30440400877800927,0.2765600450853983,0.1009268506825595,10,4.212765957446808
10,-0.23246971687390902,-0.16243018368548964,-0.13265391338893345,-0.6807231391303402,0.002610490702656656,-0.41492967074938597,-0.15570754281538268,11,3.533333333333333
11,0.5168800144222078,0.10375952633789427,-0.101324529043188,-0.1704202261666213,0.5722666585391276,0.38831035772337436,-0.7833927294837273,12,4.28
12,-0.5758505535986286,-0.23066068267057488,0.4406830943497706,-0.09175670651155299,-0.28589641216639605,0.22492731560122392,-0.15434781174264303,13,3.136729222520107
13,-0.8193348294697111,-0.16151950448432786,0.19056494310620042,0.760714234276193,0.06371756099843885,-0.46632943897521706,-0.005727481555833887,14,4.219512195121951
14,0.4918376118830972,-0.13864974713629025,0.05247052230077932,-0.36399620785311104,-0.3421529385564454,-0.5236666770339166,-0.43865108999755953,15,3.033333333333333
15,-1.3099223761058036,0.18240921286818246,-0.5668153637996188,-0.21718392441594808,0.005411583500494933,-0.15203441710578697,0.0016861834820672407,16,4.3478260869565215
16,1.234551952447774,0.1534546776785934,0.2433516326491167,-0.20483369280695782,-0.021142972736012188,0.02224542992091539,-0.2192372261218794,17,3.1578947368421053
17,-0.8653112763228721,-0.12664874435463483,0.11699093587358382,0.06346317508824942,0.041820717855913445,0.017812295699318005,-0.03240555207774348,18,3.9371069182389937
18,0.7020468886370225,0.5099099553734073,0.0328833696479694,-0.15967693466640723,-0.18347155335666512,0.06884770097003619,0.5991696565991687,19,3.6
19,0.5205320341941665,0.7847553614003794,0.17634886737432157,-0.17107308010988506,-0.33589365155493023,0.0748260159193294,0.10786648187787068,20,3.3076923076923075
20,0.10747631329980216,-0.15804330278770698,-0.2234130549242839,0.33398423574368924,-0.7670852993193809,0.06799102971688083,0.29929642751421776,21,2.663157894736842
21,-0.00747732973017814,-0.6481437350773299,-0.3036231285026055,-0.24170890521010224,0.08588616961352094,0.36802969564983,0.23172504357769777,22,3.3
22,-0.5638985794046518,-0.044503462292577914,-0.28521788661224445,-0.11970096424841277,-0.2906137996565599,0.1693320258301703,-0.06954798245002983,23,3.6363636363636362
23,-0.5312687297118663,0.5611541177513544,-0.4807236490870537,0.16742841416884618,0.4832511812991292,0.4726184066547435,-0.0640641836940827,24,4.390243902439025
24,-0.7635325019482853,0.1600101622988318,-0.3573342893026558,-0.26364635912381945,-0.26039091896060473,-0.189545289459179,0.06656055591411886,25,4.048780487804878
25,0.11718337365378459,-0.3815496542174403,-0.22360954189302187,0.07837909518967257,-0.500339811033555,-0.054419456757870834,-0.27950962690655407,26,2.909090909090909
26,1.166420822202909,0.04224725910642076,0.07650367157076139,-0.3284963538710871,0.16085818426351,-0.34701923892469794,0.33998288308325014,27,3.3
27,0.3260957461189392,0.45377534446572926,-0.30176417044788806,0.24082944703561512,0.18444465027512874,-0.03007077511061159,0.26330338997483055,28,3.641025641025641
28,0.4606428437870692,-0.8711569869474034,0.07916160363112427,-0.48171811677805704,-0.0767171893515724,0.6010322113669283,-0.5084902003863485,29,3.9411764705882355
29,0.24035634303626247,0.4230318738381647,-0.0658602921286621,-0.22404718575101482,0.1418465846609015,-0.06478712391140871,-0.182636105766398,30,3.8
30,0.2718583165854179,-0.6466816561282652,0.5098480156591797,0.5561467530768284,0.2843909084779207,0.2716580610534319,-0.00030166222508575815,31,3.9130434782608696
31,0.7638158564713201,0.11943706061793763,-0.1650081506419962,0.09108844213951364,0.3023459687256964,-0.16439141003056668,-0.0907165710161879,32,3.5454545454545454
32,0.8978692443369242,-0.20349064325468752,-0.2058224148079204,-0.07454178562125617,0.5005551161832045,-0.3031739963191602,0.029628345960071776,33,3.642857142857143
33,1.24304131685099,-0.3411978991829342,0.23948618781221676,-0.2395117688192779,-0.2934932696316824,0.03838197316326245,0.41738223771664024,34,3.8
34,1.061252822465441,0.11263383916681909,0.13741954498119857,-0.0660560731783844,-0.12435349437342527,0.07045799569002496,-0.3225102707502589,35,3.0
35,0.5032231412622516,0.3577396405814175,-0.3268320909953186,0.021502139721363323,0.3324518867627393,-0.2842389391609489,0.1876107922428934,36,4.0
36,0.5331421571751696,-0.6589923390044877,-0.2614324953451989,-0.11856649819392744,0.04740338052703956,-0.42843500380913135,-0.2126537698806139,37,3.4594594594594597
37,-1.0494044991934302,0.09097111436729137,-0.28454053514857675,-0.3546509508332682,-0.4053194354363076,0.2513279447356023,0.042441787010781336,38,3.9047619047619047
38,0.47977144487696816,-0.8428493215386887,-0.3223527413600329,0.06948839419301135,-0.23681063813925318,0.025991153949789465,0.6454207817677905,39,3.8461538461538463
39,0.8930375887535623,-0.36450318797133574,0.017972540170653726,-0.045877901167390975,-0.3374945124872776,-0.0697395842303583,-0.2183251536633825,40,2.727272727272727
40,0.19213245949155427,0.5298104723120648,-0.07279646284824523,0.060844905114920786,0.12079271736753772,0.38886281541392065,-0.7911769334930705,41,3.935483870967742
41,-0.5370665453615411,0.7353602269445687,-0.11564188684822736,-0.3201808350637919,0.11083065204232198,0.2300050958851386,-0.10588671739157547,42,3.625
42,-0.4372782222696608,0.581531386141145,-0.0749658822950753,-0.40958158726928134,0.15621602653517208,0.30445617663923086,-0.14390711790675675,43,3.6785714285714284
43,-0.646624290512585,-0.12283157066013477,-0.3771162058713947,-0.11308431137798793,-0.33121488989004816,-0.18255720153187271,-0.0035323642207407634,44,3.6375
44,-0.22121481078628064,0.22490282449642066,-0.2750265775181023,0.03389788697413261,-0.38147931260259293,-0.3557741751925037,0.06435337578148932,45,3.4827586206896552
45,1.1263795395742786,0.08699521307711322,0.0464763807988209,-0.0672407196185849,0.38052367728933545,0.09172318227296831,-0.41032300501880636,46,4.181818181818182
46,0.4409771214568588,0.03802625646397275,0.34994796958198976,0.27341657470096153,0.30180987080173227,0.012383504208554198,0.46410602881681023,47,3.5625
47,0.04282538890732836,-0.5204185968895576,-0.29104041977756856,0.45193415533629105,0.33312863138219245,-0.21490955182764937,0.17635107515264803,48,3.727272727272727
48,0.27019753333754376,0.29815428576760516,0.7547518695252929,0.2004660840508438,-0.2717305181851129,-0.18474497905212378,0.6613607727623078,49,2.7289719626168223
49,0.9331564167029281,-0.18988755264998125,0.10081178491908853,-0.24900318003174224,-0.17006427813430175,0.1821830395019575,1.2056498375213907,50,3.5384615384615383
50,0.5311460513601899,-0.03793054161854568,-0.06195528781958693,-0.567049520805727,0.6755014264737736,0.23033622428976416,-0.07712306673572579,51,3.75
51,-0.30637582517189216,0.09748490997959704,-0.6429906104475388,0.6467663151171053,-0.05715046134632509,0.12169894375883243,-0.06081815053159223,52,4.3428571428571425
52,0.9008271787510965,0.3623540093717899,-0.005851111291600662,0.049548026692322375,0.19217673839874522,0.030955676458803517,-0.5673450394159439,53,4.0
53,0.24229349255962104,0.12466908804506192,-0.18646645556323146,0.42722139364961526,-0.036588122635334924,-0.32370731632436983,-0.1478168550460568,54,3.3333333333333335
54,1.2825155179935843,0.17838033512099674,0.22545843316533015,-0.28986395277550053,0.049209083514375696,-0.011610946807421967,-0.19787235508979462,55,3.8
55,-0.6596316740393278,-0.11520156079037183,-0.381308772050266,-0.30114691171545177,-0.008910779971726408,-0.21519019991739483,-0.1425818313270833,56,3.652173913043478
56,0.021322331369492575,0.5488013209105328,-0.3577249301348309,0.1529440080012448,0.21496659446431696,-0.2720546275763887,0.1188959701418104,57,3.6296296296296298
